"symbol","date","price"
"Ripple","May 2017",23.0588794339542
"Ripple","May 2017",23.3335782473132
"Ripple","May 2017",23.4398263887334
"Ripple","May 2017",23.3628087629264
"Ripple","May 2017",23.2619501924149
"Ripple","May 2017",23.3339457376523
"Ripple","May 2017",23.2912490491515
"Ripple","May 2017",23.2143284995457
"Ripple","May 2017",23.2510084518537
"Ripple","May 2017",23.1431983151594
"Ripple","May 2017",22.9612334723542
"Ripple","May 2017",23.0680000434486
"Ripple","May 2017",22.8203987100776
"Ripple","May 2017",22.8854192133166
"Ripple","May 2017",22.90719689007
"Ripple","May 2017",22.7844008316436
"Ripple","May 2017",22.9565833778751
"Ripple","Jun 2017",23.2793995272727
"Ripple","Jun 2017",23.1746415560255
"Ripple","Jun 2017",23.1677150091031
"Ripple","Jun 2017",23.1726489306654
"Ripple","Jun 2017",23.1530032696008
"Ripple","Jun 2017",23.1206791754513
"Ripple","Jun 2017",23.1073295293048
"Ripple","Jun 2017",23.1316423527445
"Ripple","Jun 2017",23.116961394181
"Ripple","Jun 2017",23.0201939594118
"Ripple","Jun 2017",23.0713977448964
"Ripple","Jun 2017",22.9982864976205
"Ripple","Jun 2017",23.0444763940636
"Ripple","Jun 2017",23.0899706133778
"Ripple","Jun 2017",23.0193589022574
"Ripple","Jun 2017",23.0304204736548
"Ripple","Jun 2017",23.0520058874173
"Ripple","Jun 2017",23.1096036700018
"Ripple","Jun 2017",23.1381254884224
"Ripple","Jun 2017",23.2433706973844
"Ripple","Jun 2017",23.1641073918222
"Ripple","Jun 2017",23.1568879642382
"Ripple","Jun 2017",23.2265116253526
"Ripple","Jun 2017",23.1999386818073
"Ripple","Jun 2017",23.1604080463304
"Ripple","Jun 2017",23.0857882568003
"Ripple","Jun 2017",23.0789271339996
"Ripple","Jun 2017",23.0975388332312
"Ripple","Jun 2017",23.0444567629326
"Ripple","Jun 2017",23.0323398314086
"Ripple","Jul 2017",23.0000817380465
"Ripple","Jul 2017",23.017473940736
"Ripple","Jul 2017",23.0208052217378
"Ripple","Jul 2017",23.0024912036623
"Ripple","Jul 2017",23.0073722458446
"Ripple","Jul 2017",23.00144245198
"Ripple","Jul 2017",22.9402930415788
"Ripple","Jul 2017",22.9283064559588
"Ripple","Jul 2017",22.9163451679414
"Ripple","Jul 2017",22.7409636151794
"Ripple","Jul 2017",22.6767444159017
"Ripple","Jul 2017",22.7879959441855
"Ripple","Jul 2017",22.7631411057741
"Ripple","Jul 2017",22.7128852369542
"Ripple","Jul 2017",22.5934728961701
"Ripple","Jul 2017",22.4723474238927
"Ripple","Jul 2017",22.6518466974799
"Ripple","Jul 2017",22.6998215761161
"Ripple","Jul 2017",22.5966344786089
"Ripple","Jul 2017",22.7047540838691
"Ripple","Jul 2017",22.6656641123
"Ripple","Jul 2017",22.7263634470388
"Ripple","Jul 2017",22.7336278962458
"Ripple","Jul 2017",22.7207568104771
"Ripple","Jul 2017",22.6412334911171
"Ripple","Jul 2017",22.6277868664107
"Ripple","Jul 2017",22.6163326186912
"Ripple","Jul 2017",22.5690935800758
"Ripple","Jul 2017",22.5946448474026
"Ripple","Jul 2017",22.5680698994758
"Ripple","Jul 2017",22.5859279085196
"Ripple","Aug 2017",22.6409675573096
"Ripple","Aug 2017",22.6163732823523
"Ripple","Aug 2017",22.6243459700839
"Ripple","Aug 2017",22.6203818218243
"Ripple","Aug 2017",22.6846077303534
"Ripple","Aug 2017",22.6534849516537
"Ripple","Aug 2017",22.6528462355674
"Ripple","Aug 2017",22.7223402433318
"Ripple","Aug 2017",22.6725104205906
"Ripple","Aug 2017",22.6562615235908
"Ripple","Aug 2017",22.6509523685559
"Ripple","Aug 2017",22.6187740235831
"Ripple","Aug 2017",22.5885359571102
"Ripple","Aug 2017",22.5966667352117
"Ripple","Aug 2017",22.5449869398899
"Ripple","Aug 2017",22.5421847922281
"Ripple","Aug 2017",22.5190953456488
"Ripple","Aug 2017",22.5344831027815
"Ripple","Aug 2017",22.5027452135327
"Ripple","Aug 2017",22.5272897889944
"Ripple","Aug 2017",22.7349570384489
"Ripple","Aug 2017",22.9468488472955
"Ripple","Aug 2017",22.9930064056214
"Ripple","Aug 2017",22.842925190665
"Ripple","Aug 2017",22.8477751470787
"Ripple","Aug 2017",22.8215953720861
"Ripple","Aug 2017",22.7774011090369
"Ripple","Aug 2017",22.8738645729426
"Ripple","Aug 2017",22.8505852219957
"Ripple","Aug 2017",22.8895098796361
"Ripple","Aug 2017",23.0065111155299
"Ripple","Sep 2017",22.9809518855358
"Ripple","Sep 2017",22.8880636366619
"Ripple","Sep 2017",22.8948694264408
"Ripple","Sep 2017",22.7856502290547
"Ripple","Sep 2017",22.832516149623
"Ripple","Sep 2017",22.884328839413
"Ripple","Sep 2017",22.8720305288985
"Ripple","Sep 2017",22.8153520961593
"Ripple","Sep 2017",22.8073316700904
"Ripple","Sep 2017",22.8211070614716
"Ripple","Sep 2017",22.8320901945093
"Ripple","Sep 2017",22.8074498652382
"Ripple","Sep 2017",22.7625544310775
"Ripple","Sep 2017",22.5682642898138
"Ripple","Sep 2017",22.6656970844923
"Ripple","Sep 2017",22.6460009356168
"Ripple","Sep 2017",22.6456236516184
"Ripple","Sep 2017",22.7081755208507
"Ripple","Sep 2017",22.6754647416892
"Ripple","Sep 2017",22.6604955627602
"Ripple","Sep 2017",22.6070771530699
"Ripple","Sep 2017",22.6175367671275
"Ripple","Sep 2017",22.6448686563232
"Ripple","Sep 2017",22.6298528676052
"Ripple","Sep 2017",22.6659335922627
"Ripple","Sep 2017",22.684066005954
"Ripple","Sep 2017",22.7730030407949
"Ripple","Sep 2017",22.7407548442741
"Ripple","Sep 2017",22.7290568018513
"Ripple","Sep 2017",22.7484610440939
"Ripple","Oct 2017",22.790355153032
"Ripple","Oct 2017",22.7763403024038
"Ripple","Oct 2017",22.7763852202971
"Ripple","Oct 2017",22.8354504261617
"Ripple","Oct 2017",22.9332212543725
"Ripple","Oct 2017",22.9238536411782
"Ripple","Oct 2017",22.9422714753443
"Ripple","Oct 2017",23.0990363338017
"Ripple","Oct 2017",23.0013850666405
"Ripple","Oct 2017",23.0319820958707
"Ripple","Oct 2017",23.0486783895798
"Ripple","Oct 2017",22.9833525310393
"Ripple","Oct 2017",23.0320814796911
"Ripple","Oct 2017",23.0181523719428
"Ripple","Oct 2017",23.0406114554137
"Ripple","Oct 2017",23.0125488482409
"Ripple","Oct 2017",22.9103390632263
"Ripple","Oct 2017",22.8525339103432
"Ripple","Oct 2017",22.8380262587506
"Ripple","Oct 2017",22.8149965564018
"Ripple","Oct 2017",22.8186447021141
"Ripple","Oct 2017",22.7826742997781
"Ripple","Oct 2017",22.7428883697166
"Ripple","Oct 2017",22.800250613248
"Ripple","Oct 2017",22.7872802399033
"Ripple","Oct 2017",22.7834799608653
"Ripple","Oct 2017",22.7781841266935
"Ripple","Oct 2017",22.7720728980501
"Ripple","Oct 2017",22.7805665699132
"Ripple","Oct 2017",22.7772600750783
"Ripple","Oct 2017",22.7665411956422
"Ripple","Nov 2017",22.7379141583889
"Ripple","Nov 2017",22.7958602403865
"Ripple","Nov 2017",22.8049261652976
"Ripple","Nov 2017",22.7815411971124
"Ripple","Nov 2017",22.7750894915896
"Ripple","Nov 2017",22.7904981483798
"Ripple","Nov 2017",22.8173028447085
"Ripple","Nov 2017",22.8510736434392
"Ripple","Nov 2017",22.8526563948767
"Ripple","Nov 2017",22.7946109407511
"Ripple","Nov 2017",22.8151126145248
"Ripple","Nov 2017",22.7525831374717
"Ripple","Nov 2017",22.7859006840386
"Ripple","Nov 2017",22.8113858614195
"Ripple","Nov 2017",22.8290279336916
"Ripple","Nov 2017",22.884424452996
"Ripple","Nov 2017",22.8923081086792
"Ripple","Nov 2017",22.8993133094915
"Ripple","Nov 2017",22.9132251975042
"Ripple","Nov 2017",22.9415330132368
"Ripple","Nov 2017",22.9188557456062
"Ripple","Nov 2017",22.9457812219024
"Ripple","Nov 2017",22.961802955132
"Ripple","Nov 2017",22.9672520673875
"Ripple","Nov 2017",23.0024052146504
"Ripple","Nov 2017",22.9840117515974
"Ripple","Nov 2017",23.006836292099
"Ripple","Nov 2017",23.1660041001239
"Ripple","Nov 2017",22.9764442757801
"Ripple","Nov 2017",22.9922207207584
"Ripple","Dec 2017",23.0131901190529
"Ripple","Dec 2017",23.0126957791335
"Ripple","Dec 2017",23.0024267125966
"Ripple","Dec 2017",23.0072785256096
"Ripple","Dec 2017",22.9753141913976
"Ripple","Dec 2017",22.9217818023043
"Ripple","Dec 2017",22.8823800178329
"Ripple","Dec 2017",23.0024328547821
"Ripple","Dec 2017",22.9758546887524
"Ripple","Dec 2017",22.9386217110432
"Ripple","Dec 2017",23.0028115500076
"Ripple","Dec 2017",23.3931017516114
"Ripple","Dec 2017",23.6264715528227
"Ripple","Dec 2017",24.2313395847843
"Ripple","Dec 2017",24.0997298551879
"Ripple","Dec 2017",24.0979207293843
"Ripple","Dec 2017",24.0627119206642
"Ripple","Dec 2017",24.1283755554285
"Ripple","Dec 2017",24.1408056178487
"Ripple","Dec 2017",24.1348754889559
"Ripple","Dec 2017",24.5341305959136
"Ripple","Dec 2017",24.5336458525912
"Ripple","Dec 2017",24.5418810518797
"Ripple","Dec 2017",24.4247159482342
"Ripple","Dec 2017",24.4950009617181
"Ripple","Dec 2017",24.5492014020603
"Ripple","Dec 2017",24.7122165496218
"Ripple","Dec 2017",24.7444570993752
"Ripple","Dec 2017",25.1681193725213
"Ripple","Dec 2017",25.1197203868764
"Ripple","Dec 2017",25.2112941566851
"Ripple","Jan 2018",25.2427888059644
"Ripple","Jan 2018",25.2819438164367
"Ripple","Jan 2018",25.5170957841396
"Ripple","Jan 2018",25.5742799597695
"Ripple","Jan 2018",25.4857217832572
"Ripple","Jan 2018",25.5092481077153
"Ripple","Jan 2018",25.5931206701536
"Ripple","Jan 2018",25.2735309507652
"Ripple","Jan 2018",25.1361974547323
"Ripple","Jan 2018",25.0633213796404
"Ripple","Jan 2018",25.0430513095314
"Ripple","Jan 2018",25.0986416538819
"Ripple","Jan 2018",25.0824817746154
"Ripple","Jan 2018",24.998672830263
"Ripple","Jan 2018",24.8979361437064
"Ripple","Jan 2018",24.5487435385741
"Ripple","Jan 2018",24.6467647416295
"Ripple","Jan 2018",24.8389135341267
"Ripple","Jan 2018",24.8266196933261
"Ripple","Jan 2018",24.8351539407032
"Ripple","Jan 2018",24.7105781165163
"Ripple","Jan 2018",24.6825788342289
"Ripple","Jan 2018",24.6817925851498
"Ripple","Jan 2018",24.6899872328367
"Ripple","Jan 2018",24.6493179723185
"Ripple","Jan 2018",24.5772401500013
"Ripple","Jan 2018",24.5821517439614
"Ripple","Jan 2018",24.7160260780385
"Ripple","Jan 2018",24.6639229453688
"Ripple","Jan 2018",24.5029179190022
"Ripple","Jan 2018",24.5292947927431
"Ripple","Feb 2018",24.3469105276023
"Ripple","Feb 2018",24.272765400694
"Ripple","Feb 2018",24.2965015280277
"Ripple","Feb 2018",24.1958345925479
"Ripple","Feb 2018",24.0376772707533
"Ripple","Feb 2018",24.1316241842494
"Ripple","Feb 2018",24.0713261201954
"Ripple","Feb 2018",24.1603385987803
"Ripple","Feb 2018",24.3328720789158
"Ripple","Feb 2018",24.452219005689
"Ripple","Feb 2018",24.3935407957173
"Ripple","Feb 2018",24.4637837758628
"Ripple","Feb 2018",24.4128075717041
"Ripple","Feb 2018",24.5172617769453
"Ripple","Feb 2018",24.5224179722542
"Ripple","Feb 2018",24.5158339098772
"Ripple","Feb 2018",24.5733602457524
"Ripple","Feb 2018",24.5032032612036
"Ripple","Feb 2018",24.522077590172
"Ripple","Feb 2018",24.46586613656
"Ripple","Feb 2018",24.3992474706244
